Date,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite_file1,Corporate_Loan_Rate,Equipment_Investment_Index,productivity_index_file1,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M,Ad_Sentiment_DI,population,unemployment_rate,productivity_index_file2,change_qoq,growth_rate_qoq,total_wage,BSI,Year,GFCF_ICT_Real,BSI_Composite_file2,cpi_growth,wage_growth,real_wage_growth,unemployment_rate_MA3,BSI_Composite_MA3,unemployment_rate_change3,BSI_Composite_change3,unemployment_rate_MA6,BSI_Composite_MA12,real_wage_growth_change12,unemployment_rate_std3,BSI_Composite_std6,growth_rate_qoq_lag1
1995-01-01,182209.4,3587.3,2645.5,117.0,85.33333333333333,11.14,38.3,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,672.2505634354562,31452487.060888886,2.659247767639631,101.82389889891752,2.1585609494227027,-0.5552329429809064,5268008.332981556,91.4193358953989,1995,10379.4,,0.9,,,,,,,,,,,,
1995-02-01,183367.46666666667,3698.933333333333,2671.233333333333,117.0,85.33333333333333,11.14,38.3,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,649.8249797493423,30838353.965929843,2.620968683991687,92.26023391529554,-4.205559238357567,1.8737632358432137,4350218.022379976,84.47842207246651,1995,10379.4,,0.4,-17.42196011451892,-17.82196011451892,,,,,,,,,,-0.5552329429809064
1995-03-01,184525.53333333333,3810.5666666666666,2696.9666666666667,117.0,85.33333333333333,11.14,47.7,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,665.3307851415037,34247020.83444033,3.8699295649404606,95.1580719368268,4.589269592359376,-0.1567907605020215,4374623.836064454,108.36014865943456,1995,10379.4,,1.0,0.5610250695234464,-0.4389749304765535,3.050048672190593,,,,,,,0.7102955939490767,,1.8737632358432137
1995-04-01,185683.6,3922.2,2722.7,117.0,85.33333333333333,11.14,36.4,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,683.222792592152,30462763.90574276,3.655766401130382,93.41981471119756,1.148974677884176,0.7987466926983724,5325634.381461424,103.84245619134292,1995,10379.4,,0.6,21.7392530428977,21.1392530428977,3.382221550020843,,0.996518633490751,,,,,0.6679041171541684,,-0.1567907605020215
1995-05-01,186985.4333333333,3957.3,2798.2,117.0,85.33333333333333,11.14,48.5,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,630.8402460211761,31116395.75804562,3.084023345726939,101.02406535452268,-1.279168715756579,0.308292001129985,4733951.727657141,94.65615412500048,1995,10379.4,,0.2,-11.11008776464143,-11.310087764641429,3.5365731039325934,,0.463054661735252,,,,,0.4062849097890336,,0.7987466926983724
1995-06-01,188287.26666666663,3992.4,2873.7,117.0,85.33333333333333,11.14,50.55,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,625.3656842893612,28690673.63537105,4.6459289631779255,102.41129698141894,3.371797671492065,1.8412053539731867,4129207.738774083,88.92557387403616,1995,10379.4,,-0.3,-12.774612494461346,-12.474612494461343,3.795239570011749,,0.7759993982374649,,3.4226441211011704,,,0.7902384849427387,,0.308292001129985
1995-07-01,189589.1,4027.5,2949.2,117.0,85.33333333333333,11.14,53.6,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,440.1999999999998,11.14,668.297581984492,33173784.151564367,3.59071247432412,102.87848948945896,3.963687920553197,1.83938859680022,4490408.641900498,90.46250881378973,1995,10379.4,,0.3,8.747462612129375,8.447462612129375,3.7735549277429943,,-0.0650539268062622,,3.577888238881919,,,0.7968442831164771,,1.8412053539731867
1995-08-01,190787.2,4061.5,2947.2666666666664,117.0,85.33333333333333,11.14,46.45,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,362.5666666666671,11.14,641.1523783788876,31332462.49951098,2.485473979820449,105.24560618044208,-1.2545775910264654,0.2497341764210112,5266837.712628114,91.9438904685566,1995,10379.4,,0.6,17.290833254743674,16.690833254743673,3.574038472440832,,-0.5985493659064893,,3.555305788186713,,,1.080324002571747,,1.83938859680022
1995-09-01,191985.3,4095.5,2945.333333333333,117.0,85.33333333333333,11.14,43.6,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,284.9333333333334,11.14,602.6584132009124,28212731.117116187,3.60696815065414,102.98181110885498,2.8369117896156983,1.106184415555466,4461696.179950065,99.70444514271549,1995,10379.4,,0.9,-15.287000978738895,-16.187000978738894,3.22771820159957,,-1.0389608125237857,,3.51147888580566,,,0.6428537355624563,,0.2497341764210112
1995-10-01,193183.4,4129.5,2943.4,117.0,85.33333333333333,11.14,44.45,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,207.30000000000013,11.14,624.1994074883257,35723331.58196147,3.3070229792216823,95.2142748006982,0.2734309920308432,1.6352983204261116,5046847.565530238,86.94147786960596,1995,10379.4,,-0.5,13.114998466496242,13.614998466496242,3.1331550365654244,,-0.2836894951024375,,3.4533549821542096,,,0.5806116084923943,,1.106184415555466
1995-11-01,194476.7333333333,4182.566666666667,3017.133333333333,117.0,85.33333333333333,11.14,47.6,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,225.2666666666664,11.14,591.8700950390246,31411942.29560104,3.77498743217898,97.69444979445834,-0.1238199756948221,-0.0831281891394125,5409523.997758034,85.09052129651897,1995,10379.4,,-0.2,7.186197473148615,7.386197473148615,3.562992854018268,,1.2895134523585303,,3.568515663229549,,,0.2370612839405989,,1.6352983204261116
1995-12-01,195770.06666666665,4235.633333333333,3090.866666666667,117.0,85.33333333333333,11.14,48.55,95.7,770.94,85.33333333333333,188904.2083333333,0.0,0.0,243.23333333333312,11.14,586.3333751820685,31899511.0,3.7840164972155854,96.16773808802442,-3.818373435379354,5.728418404212011,4869522.160899442,79.69855684481098,1995,10379.4,,0.7,-9.982427974853136,-10.682427974853136,3.622008969538749,,0.1770483465614454,,3.424863585569159,,,0.272823224040543,,-0.0831281891394125
1996-01-01,197063.4,4288.7,3164.6,117.0,85.33333333333333,11.14,43.15,95.7,805.13,85.33333333333333,190142.04166666663,9.86980285179664,0.0,261.1999999999998,11.14,599.7500286185832,31935095.25,4.856772532139814,87.64533334016517,0.6454633711757287,-4.424147090187264,4265513.207694763,99.43949354659163,1996,11794.7,,1.0,-12.403864963479547,-13.403864963479547,4.138592153844793,,1.549749552918132,,3.635873595205109,,,0.6219788363198898,,5.728418404212011
