Date,corporate_loans_lagged_금리(연리%),corporate_loans_lagged_금리(연리%)_lag_6,corporate_loans_long_금리(연리%),GFCF_ICT_Real_long_GFCF_Real,GFCF_Real_ma6_GFCF_Real,GFCF_Real_ma6_GFCF_Real_6년_이동평균,ict_수입액 (백만US$),ict_수출액 (백만US$),info_comm_value,investment_final_전기기기 및 장치_계절조정지수 (2020=100),investment_final_전기기기 및 장치_원지수 (2020=100),investment_final_컴퓨터사무용기계_계절조정지수 (2020=100),investment_final_컴퓨터사무용기계_원지수 (2020=100),investment_final_특수산업용기계_계절조정지수 (2020=100),investment_final_특수산업용기계_원지수 (2020=100),investment_lagged_계절조정지수 (2020=100)_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_특수산업용기계,investment_lagged_원지수 (2020=100)_전기기기 및 장치,investment_lagged_원지수 (2020=100)_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_12_특수산업용기계,investment_ma_돈_전기기기 및 장치_원지수 (2020=100),investment_ma_돈_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_원지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_돈_특수산업용기계_원지수 (2020=100),investment_ma_돈_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_계절조정지수 (2020=100),exchange_rate_lagged_환율,exchange_rate_lagged_환율_lag_1,exchange_rate_lagged_환율_lag_6,exchange_rate_long_환율,software_expenditure,gdp_통신업,application_lag1,application_lag2,corp_domestic_applications,corp_domestic_registrations,loan_avg,loan_avg_lag1,loan_avg_lag2,manufacturing_productivity,registration_lag1,registration_lag2,regular_avg_wage,rnd_total,rnd_total_by_industry_app_sw,rnd_total_by_industry_consulting,rnd_total_by_industry_embedded_sw,rnd_total_by_industry_info_svc,rnd_total_by_industry_programming_svc,rnd_total_by_industry_system_sw,rnd_total_by_industry_virtual_asset,rnd_total_lag1,rnd_total_lag1_x,rnd_total_lag1_y,rnd_total_lag2,rnd_total_lag2_x,rnd_total_lag2_y,service_productivity,application_lag1_decomposed,application_lag2_decomposed,corp_domestic_applications_decomposed,corp_domestic_registrations_decomposed,loan_avg_decomposed,loan_avg_lag1_decomposed,loan_avg_lag2_decomposed,manufacturing_productivity_decomposed,registration_lag1_decomposed,registration_lag2_decomposed,regular_avg_wage_decomposed,rnd_total_decomposed,rnd_total_by_industry_app_sw_decomposed,rnd_total_by_industry_consulting_decomposed,rnd_total_by_industry_embedded_sw_decomposed,rnd_total_by_industry_info_svc_decomposed,rnd_total_by_industry_programming_svc_decomposed,rnd_total_by_industry_system_sw_decomposed,rnd_total_by_industry_virtual_asset_decomposed,rnd_total_lag1_decomposed,rnd_total_lag1_x_decomposed,rnd_total_lag1_y_decomposed,rnd_total_lag2_decomposed,rnd_total_lag2_x_decomposed,rnd_total_lag2_y_decomposed,service_productivity_decomposed,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M
2021-06-01,2.72,2.73,2.72,32350.116666667,32350.116666667,32190.340277778,142367.91666667,249687.91666667,24447.966666667,145.3,149.0,105.1,103.0,138.1,156.3,145.3,105.1,138.1,149.0,103.0,156.3,111.5,146.2,137.2,105.8,121.0,152.2,100.7,99.8,129.8,97.3,104.3,109.4,107.2,121.7,151.0,109.6,139.5,181.8,122.8,122.4,161.9,100.0,101.7,124.2,149.0,145.3,103.0,105.1,156.3,138.1,123.83333333333,124.63333333333,112.43333333333,121.5,167.8,151.86666666667,110.53333333333,114.78333333333,122.31666666667,117.58333333333,164.45,152.21666666667,106.53333333333,106.89166666667,110.85833333333,110.13333333333,130.85,129.11666666667,1206.1058333333,1165.26,1143.5575,1206.1058333333,754126.66666667,5951.1333333333,140540.4745712955,131483.43043344966,146485.71773700317,87359.39961551082,3.5624878009352017,3.5640331764569364,3.423963408875666,223.3826310107403,87063.91108784195,78777.96676228996,338.44024517509155,6028769.090012127,42868.52447673603,744.9514865715803,197.97117966040253,1676.0832767683432,11510.88769741076,24662.978675291728,299.45039089251395,4165617.225431992,12205.373795281406,7932642.284292697,-1555040.5405684754,85346.76468763208,7686877.941313409,36.54290743258243,140453.6345908362,131550.46805552422,146452.31650853695,87058.9991249571,3.518463352676076,3.5130676800988883,3.428507365243669,222.3363725867116,86762.03560388545,78789.98925894531,338.7239700588709,5483175.008453001,41924.06651654914,701.8553729921147,192.4228694797688,1676.0574190322473,11087.735210929415,24042.36005906487,174.5523396297,4169045.476185002,14293.860663987449,7959598.518362415,-1188103.1361183908,84947.08920007899,7709967.233336781,36.33893439400895,538119.9,59542.4,17526.4,111.1,86.0,2.72,103.3,1206.1058333333333,91.7777777777778,523672.85,19.189951413263127,10.5,4053.0,2.74
2021-07-01,2.69,2.69,2.69,32403.7,32403.7,32221.258333333,143824.5,250406.5,24622.3,121.8,119.5,106.8,99.6,198.0,170.6,121.8,106.8,198.0,119.5,99.6,170.6,145.3,105.1,138.1,117.1,113.2,180.3,102.5,115.0,151.6,103.3,93.6,133.2,149.0,103.0,156.3,115.3,112.6,196.1,92.3,148.5,166.4,103.7,87.8,116.0,119.5,121.8,99.6,106.8,170.6,198.0,125.23333333333,126.2,108.1,119.36666666667,159.3,157.76666666667,115.06666666667,118.0,114.16666666667,116.21666666667,165.15,159.95,107.85,108.43333333333,111.84166666667,111.23333333333,135.4,134.51666666667,1218.405,1162.31,1145.965,1218.405,762858.0,6013.9,141271.89284700586,132173.91651539854,146673.25187426124,86650.86290153673,3.581342212646439,3.58041937760323,3.4239674105404534,224.2252313735628,87728.7907642377,79398.5190088036,339.48095350249827,5182083.623171221,45398.38615191526,777.727227663776,210.095725895274,1756.0814138464054,12225.378326154969,25929.26250016188,283.0993445065647,5049657.08680457,7484.163414583215,7991862.8056826,-1614632.8005044777,86250.20119530294,7671942.953631745,36.56425795804567,141164.5618979907,132255.38378130138,146736.4763134252,86502.1446678342,3.5877969768662235,3.524859712124472,3.4094583752586454,223.20401681525863,87329.61234288271,79418.63423273571,339.8442441647187,4811003.315997978,44372.80658836634,739.8330133504161,203.55552626511988,1772.1192429694158,11737.222283638765,25437.78909564219,182.9006213380552,4913838.908542153,10391.611714422012,8016020.006523532,-1270872.9100369972,85237.53446054689,7697456.614085461,36.45936121675713,538115.8,59552.93333333333,17485.833333333336,103.6,88.33333333333333,2.69,104.1,1218.405,91.55555555555556,526250.9055555555,24.5264284176321,1.0999999999999943,3563.299999999996,2.68
2021-08-01,2.78,2.69,2.78,32457.283333333,32457.283333333,32252.176388889,145281.08333333,251125.08333333,24878.633333333,142.7,137.4,111.9,103.8,148.8,109.4,142.7,111.9,148.8,137.4,103.8,109.4,121.8,106.8,198.0,111.5,146.2,137.2,106.5,105.0,153.9,97.8,99.9,91.6,119.5,99.6,170.6,107.2,121.7,151.0,89.8,108.6,135.1,90.2,89.4,68.0,137.4,142.7,103.8,111.9,109.4,148.8,135.3,136.6,102.13333333333,107.93333333333,145.43333333333,161.63333333333,123.0,124.03333333333,113.36666666667,117.36666666667,160.86666666667,159.1,111.78333333333,112.175,113.04166666667,112.23333333333,138.85,139.28333333333,1230.7041666667,1159.36,1148.3725,1230.7041666667,771589.33333333,6061.4333333333,142007.91773791114,132901.04396873075,146880.101493089,85897.3932330661,3.6017768143512594,3.5982388366790388,3.4244927906744014,224.9173585751684,88343.96097068647,80042.74331923123,340.5925903637328,4256902.180869275,47804.47692967001,804.9946390041902,221.1396312625449,1846.009393385061,12855.085802764836,27171.443106178613,250.0166675609116,5914851.815529901,3332.8200817685456,8058060.95981271,-1582240.6412345348,86859.56629089815,7662191.730840288,36.58454384606204,141860.5067507885,132984.9154214363,147048.8253795264,85931.08670823947,3.655162712395044,3.5349992719172527,3.379205241906356,223.92517246418703,87816.13339101462,80058.66417535358,340.93663787330416,4109941.396789781,46555.29687397042,771.0720171591255,212.45965844213384,1887.2910530749,12222.220533509104,26819.59727830232,176.77914715084,5557722.722743422,7737.90581681122,8080317.631113494,-1148909.6972684918,84844.00750724415,7693805.388554448,36.56859480249237,538111.7,59563.46666666667,17445.266666666666,102.9,86.33333333333333,2.78,104.43333333333332,1230.7041666666669,90.5,528518.7916666666,29.83310893206687,-2.799999999999997,3073.5999999999985,2.67
2021-09-01,2.88,2.74,2.88,32510.866666667,32510.866666667,32283.094444444,146737.66666667,251843.66666667,25134.966666667,120.8,120.3,115.3,106.6,126.0,110.7,120.8,115.3,126.0,120.3,106.6,110.7,142.7,111.9,148.8,145.3,105.1,138.1,105.8,121.0,152.2,104.4,104.2,86.9,137.4,103.8,109.4,149.0,103.0,156.3,109.6,139.5,181.8,103.8,95.7,74.9,120.3,120.8,106.6,115.3,110.7,126.0,125.73333333333,128.43333333333,103.33333333333,111.33333333333,130.23333333333,157.6,124.78333333333,126.53333333333,107.88333333333,116.41666666667,149.01666666667,154.73333333333,113.15833333333,113.54166666667,113.95,113.15833333333,141.83333333333,142.54166666667,1243.0033333333,1156.41,1150.78,1243.0033333333,780320.66666667,6108.9666666667,142718.9358398082,133643.23935616633,147117.0774499236,85150.60935947117,3.623189023448348,3.616969104752832,3.4255538165560377,225.42786677077893,88867.84458548052,80690.2595742087,341.7428103543729,3314789.3388785333,49975.41833685564,826.4093560586114,230.38943740971533,1946.787101402156,13357.73673644734,28369.74903807108,205.03232062454143,6700960.014068833,109.40805597868894,8128904.374457389,-1453647.560658096,87005.80027137531,7658880.53573485,36.60313590687133,142532.91265391643,133725.90767519746,147384.83912994043,85363.11708029994,3.676209245957691,3.553307129293546,3.3800380131134538,224.4169611995941,88221.94469207851,80700.00193794654,342.055072422181,3395339.506776585,48508.78333902328,796.8288466924165,219.3778537563273,2014.1122191755287,12581.096294568264,28165.249409298,159.66401278563362,6121305.029742873,6015.681526047843,8149271.904851949,-957414.671674626,83975.64663001522,7696565.281320363,36.585159044817125,538107.6,59574.0,17404.7,104.2,86.0,2.88,104.76666666666668,1243.003333333333,89.8888888888889,530476.5083333333,34.78692030408592,-6.899999999999992,2583.900000000001,2.72
2021-10-01,2.94,2.68,2.94,32564.45,32564.45,32314.0125,148194.25,252562.25,25391.3,105.0,107.2,110.7,100.5,137.7,103.4,105.0,110.7,137.7,107.2,100.5,103.4,120.8,115.3,126.0,121.8,106.8,198.0,117.1,113.2,180.3,88.5,107.7,85.3,120.3,106.6,110.7,119.5,99.6,170.6,115.3,112.6,196.1,90.5,98.8,64.8,107.2,105.0,100.5,110.7,103.4,137.7,121.63333333333,122.83333333333,103.63333333333,112.63333333333,107.83333333333,137.5,123.43333333333,124.51666666667,105.86666666667,116.0,133.56666666667,147.63333333333,114.55,114.91666666667,114.09166666667,113.40833333333,145.05,146.90833333333,1255.3025,1153.46,1153.1875,1255.3025,789052.0,6156.5,143378.53440931378,134377.00067029535,147391.1346807289,84461.27430403708,3.64485113172843,3.635971156923511,3.4270961972672582,225.74885583646665,89270.54841071385,81320.26631287378,342.8943297506239,2419476.7511832407,51829.92906222138,842.3761104397345,237.36131574918892,2057.9457489906144,13707.319916201384,29510.0244336145,154.4995789478761,7357862.702377447,-1946.775886229956,8201466.122715352,-1236949.9737617066,86579.12036101714,7662441.361178488,36.61962174649527,143176.25985483816,134479.51173661285,147757.90270524664,84820.23812687302,3.698837920748221,3.573107655564824,3.381729816151118,224.7187418347654,88528.5085764187,81342.71923025635,343.1944096265263,2700810.4525410715,50196.01508137204,817.6890083732267,224.06623064545417,2158.253421589102,12784.800885323451,29508.251207875564,135.5807736530861,6565994.43748446,5526.378986289545,8223249.925767891,-643925.2714604363,82423.00688216585,7707131.420172474,36.59983281346412,540893.1666666666,60408.16666666666,17523.066666666666,107.4,84.66666666666667,2.94,105.1,1255.3025,87.66666666666667,532439.5972222221,39.0869751535934,3.8000000000000114,2567.2999999999884,2.69
2021-11-01,3.12,2.67,3.12,32618.033333333,32618.033333333,32344.930555556,149650.83333333,253280.83333333,24965.866666667,120.7,130.4,113.6,107.1,139.9,128.8,120.7,113.6,139.9,130.4,107.1,128.8,105.0,110.7,137.7,142.7,111.9,148.8,111.5,146.2,137.2,99.3,110.9,109.3,107.2,100.5,103.4,137.4,103.8,109.4,107.2,121.7,151.0,104.2,102.3,97.9,130.4,120.7,107.1,113.6,128.8,139.9,119.3,115.5,104.73333333333,113.2,114.3,134.53333333333,127.3,126.05,103.43333333333,110.56666666667,129.86666666667,148.08333333333,116.73333333333,116.7,114.49166666667,113.63333333333,147.625,149.45833333333,1267.6016666667,1150.51,1155.595,1267.6016666667,797783.33333333,6194.2,144025.85722468875,135152.44506631614,147737.11975322673,83811.32541990685,3.668217409671409,3.6565208639747606,3.429228519408622,225.90159521606617,89560.97726662227,81975.0158441107,344.1256390768551,1544891.725906351,53468.3861352697,854.8019109034311,242.23968844312176,2190.307407622829,13910.733149921807,30691.43331410419,99.52648119446545,7899855.580046141,-2787.0867285375334,8280150.3760678,-917022.9090792652,85419.60593637516,7673766.153992907,36.635210235124354,143792.05352205754,135251.0036038666,148185.0573615571,84323.9360166766,3.721870792902525,3.5932569088066,3.3836055990893,224.8313698245644,88726.76778811743,81990.72247964902,344.37792867263227,2050423.475183861,51595.558726597854,834.1112736921627,226.24049836127497,2323.803222209967,12814.86166781881,30869.477330443937,107.55618070237657,6865072.682167508,6457.416319609351,8302487.798239417,-202442.79995062324,80054.67297908051,7726421.055178367,36.61251946108529,543678.7333333334,61242.333333333336,17641.433333333334,108.3,86.66666666666667,3.12,104.7,1267.6016666666667,86.33333333333333,534408.0583333333,42.40671594220402,5.399999999999992,2550.7000000000044,2.78
2021-12-01,3.14,2.72,3.14,32671.616666667,32671.616666667,32375.848611111,151107.41666667,253999.41666667,24540.433333333,138.6,174.6,109.7,135.7,134.5,175.8,138.6,109.7,134.5,174.6,135.7,175.8,120.7,113.6,139.9,120.8,115.3,126.0,145.3,105.1,138.1,100.7,99.8,129.8,130.4,107.1,128.8,120.3,106.6,110.7,149.0,103.0,156.3,122.8,122.4,161.9,174.6,138.6,135.7,109.7,175.8,134.5,137.4,121.43333333333,114.43333333333,111.33333333333,136.0,137.36666666667,131.56666666667,124.93333333333,108.88333333333,111.33333333333,133.11666666667,147.48333333333,121.05,119.85833333333,115.6,114.45833333333,148.78333333333,149.85,1279.9008333333,1147.56,1158.0025,1279.9008333333,806514.66666667,6231.9,144614.51865373563,135920.69228674338,148148.5780603115,83269.39473683122,3.691790052074493,3.6773011177884,3.431818728581838,225.8761064824624,89703.21921546532,82612.50734851869,345.35894790017176,779635.9765076007,54762.82049466968,863.6916092452302,244.44144541760687,2338.598176902659,13939.147139513652,31859.911311425567,47.94505910458725,8263735.379584927,-2179.531635383148,8359465.987019603,-513857.3794488702,83476.2132021496,7692750.840796161,36.64900078050776,144371.92639170348,136032.9415855323,148665.3347238044,83886.15044336516,3.746519168453677,3.614939907324693,3.38643044014205,224.7518799223409,88808.22148563748,82637.78915411641,345.5831942772484,1465284.702874557,52695.95175360656,846.7302629560309,225.8002016593122,2511.2336724070924,12667.114660562038,32258.30998126696,78.5154123123099,7005233.297328159,8874.545165285288,8386164.415645448,363062.39663341217,76824.48672737385,7754418.603694251,36.62330558183753,546464.3,62076.5,17759.8,104.4,87.0,3.14,104.3,1279.9008333333334,86.5,536381.8916666666,44.34527606214984,0.2000000000000028,2534.0999999999985,2.88
2022-01-01,3.3,2.69,3.3,32725.2,32725.2,32406.766666667,152564.0,254718.0,24115.0,113.4,100.9,112.7,154.9,125.4,135.4,113.4,112.7,125.4,100.9,154.9,135.4,138.6,109.7,134.5,105.0,110.7,137.7,121.8,106.8,198.0,102.5,115.0,151.6,174.6,135.7,175.8,107.2,100.5,103.4,119.5,99.6,170.6,92.3,148.5,166.4,100.9,113.4,154.9,112.7,135.4,125.4,135.3,124.23333333333,132.56666666667,112.0,146.66666666667,133.26666666667,128.46666666667,123.53333333333,118.1,112.31666666667,127.25,135.38333333333,121.76666666667,120.76666666667,116.13333333333,114.26666666667,146.2,147.66666666667,1292.2,1144.61,1160.41,1292.2,815246.0,6269.6,145179.0,136734.0,148669.0,82826.0,4.29,2.88,2.8,226.7,89690.0,83275.0,348.0,106304.0,55779.0,870.0,247.0,2513.0,13781.0,33114.0,0.0,8444266.0,99.7,8444266.0,99.7,80491.0,7721315.0,36.6,144918.55471500984,136827.0938499455,149208.43718866058,83520.88793331898,3.770418012569377,3.634164698272103,3.3743358660162364,224.7951620140817,88774.9956190731,83285.70458222808,346.8484510518745,958051.2666123052,53505.475987600905,856.1287091685932,222.7846894583973,2720.6388323899564,12345.61773437401,33680.22132401867,50.69097462322841,6982006.920333624,12759.551993950805,8473729.375920204,1034157.7144975686,72735.40742696845,7790861.18528263,36.63372924017707,547158.1333333334,62138.9,17898.033333333333,105.0,86.66666666666667,3.3,103.9,1292.2,86.22222222222223,538192.6333333334,44.34527606215027,-2.4000000000000057,2585.9666666666744,2.94
2022-02-01,3.37,2.78,3.37,32787.533333333,32787.533333333,32434.154166667,151233.08333333,250625.66666667,24442.033333333,116.6,98.9,140.3,139.7,122.7,109.6,116.6,140.3,122.7,98.9,139.7,109.6,113.4,112.7,125.4,120.7,113.6,139.9,142.7,111.9,148.8,106.5,105.0,153.9,100.9,154.9,135.4,130.4,107.1,128.8,137.4,103.8,109.4,89.8,108.6,135.1,98.9,116.6,139.7,140.3,109.6,122.7,124.8,122.86666666667,143.43333333333,120.9,140.26666666667,127.53333333333,122.05,119.18333333333,124.08333333333,117.05,127.28333333333,131.03333333333,122.525,121.60833333333,118.725,117.20833333333,144.075,145.06666666667,1293.3441666667,1156.9091666667,1157.9158333333,1293.3441666667,823074.08333333,6305.2333333333,145695.01973918942,137566.90376320513,149298.38281594403,82525.63438071999,3.743540320084484,3.7230683426347886,3.43883666508403,225.28618139488412,89499.48899438602,83941.93992751147,348.0434817504252,-421424.4788435107,56446.17866213589,875.5675057957183,240.1169794773816,2720.489333287577,13413.598067578345,34439.959629452664,-36.47722815235511,8405262.596641794,4184.375119408736,8531457.838462079,610464.1115821726,76416.48394585404,7759315.602511421,36.67383526796657,145413.11481070408,137568.96969975854,149731.93298660565,83202.65399494117,3.793409661545224,3.657042461114135,3.380848219361834,224.6675684148739,88699.4171736287,83887.30152469061,348.4037361158025,304882.3765247426,54714.07330823099,865.3378750471112,225.7161478992972,2827.823743787344,12468.0304620978,34603.56631303617,9.511915688520023,7364600.751275893,12411.021171926404,8535031.051577581,934128.6748204508,71659.04890030187,7801244.7694560755,36.66644167322662,547851.9666666667,62201.3,18036.266666666663,103.6,84.66666666666667,3.37,103.76666666666668,1293.3441666666668,85.94444444444446,539840.2833333333,42.89144211780504,-4.700000000000003,2637.833333333336,3.12
2022-03-01,3.39,2.88,3.39,32849.866666667,32849.866666667,32461.541666667,149902.16666667,246533.33333333,24769.066666667,112.6,116.0,118.8,136.5,121.1,142.7,112.6,118.8,121.1,116.0,136.5,142.7,116.6,140.3,122.7,138.6,109.7,134.5,120.8,115.3,126.0,105.8,121.0,152.2,98.9,139.7,109.6,174.6,135.7,175.8,120.3,106.6,110.7,109.6,139.5,181.8,116.0,112.6,136.5,118.8,142.7,121.1,105.26666666667,114.2,143.7,123.93333333333,129.23333333333,123.06666666667,121.33333333333,117.81666666667,129.06666666667,117.63333333333,132.61666666667,130.21666666667,123.05833333333,122.175,118.475,117.025,140.81666666667,142.475,1294.4883333333,1169.2083333333,1155.4216666667,1294.4883333333,830902.16666667,6340.8666666667,146120.3223818893,138328.9199939133,149947.48777498511,82366.47317663027,3.768269191032549,3.744999639279508,3.4427515872647456,224.799406736382,89193.15807168423,84542.51514771537,349.31235891687294,-776973.1644914,56775.51721932586,878.9175313844253,234.2971630840032,2925.743014583027,12924.145180227477,35685.20566090283,-61.62005317405463,8193896.319908685,9292.438689645,8611649.571090268,1231810.8378860694,71888.73313150267,7800968.58170658,36.68326148915922,145871.95012609265,138345.54230313745,150358.81887960644,82987.97884751385,3.822396752024046,3.683130517004548,3.387990494577612,224.15949671403703,88457.25808503486,84504.066333048,349.7350511415086,-101139.59472297489,55206.21992937682,870.836850821987,220.89482223469483,3031.8074638814533,12043.682217236284,35896.73323293158,-16.130897967765442,7223540.500520259,17031.05850393595,8616943.575226061,1505905.1193869128,67338.15725124338,7840528.000057718,36.67508695464162,548545.8,62263.7,18174.5,103.8,84.33333333333333,3.39,103.63333333333334,1294.4883333333337,85.66666666666667,541324.8416666667,40.34765947520216,-0.6000000000000085,2689.699999999997,3.14
2022-04-01,3.45,2.94,3.45,32912.2,32912.2,32488.929166667,148571.25,242441.0,25096.1,110.0,108.0,117.6,115.1,113.9,120.4,110.0,117.6,113.9,108.0,115.1,120.4,112.6,118.8,121.1,113.4,112.7,125.4,105.0,110.7,137.7,117.1,113.2,180.3,116.0,136.5,142.7,100.9,154.9,135.4,107.2,100.5,103.4,115.3,112.6,196.1,108.0,110.0,115.1,117.6,120.4,113.9,107.63333333333,113.06666666667,130.43333333333,125.56666666667,124.23333333333,119.23333333333,121.46666666667,118.65,131.5,118.78333333333,135.45,126.25,122.45,121.58333333333,118.68333333333,117.39166666667,134.50833333333,136.94166666667,1295.6325,1181.5075,1152.9275,1295.6325,838730.25,6376.5,146547.8635104194,139174.28382143695,150737.05300107616,82300.09344183549,3.796645939781376,3.770208368789575,3.447634396246086,224.1248352846761,88727.80375769651,85200.0392083025,350.7512505075231,-1048537.1432559148,56865.57501771773,881.3739008628327,225.45932794118275,3171.9439063194,12227.44810989413,37104.3484934241,-80.866491003653,7787462.023088955,16314.738726315123,8701290.093025513,1980026.9401209345,66068.14148798095,7854029.003958591,36.69202656029861,146298.67592157412,139124.60056899325,151040.38341952497,82856.63073680976,3.850500056221843,3.708365821314674,3.3948051165145032,223.5511782593979,88120.20192479918,85116.6680371776,351.12526585802925,-419156.88075152703,55470.27223655896,874.555446629111,214.1539956181653,3249.8925100274005,11494.20329138076,37204.03789867253,-37.196349172490486,6948342.467314681,22718.403034184343,8699560.882692192,2118252.411228697,62407.54250455397,7885433.553731845,36.68213144362221,550163.1333333334,62991.73333333333,18200.93333333333,104.4,91.33333333333331,3.45,103.5,1295.6325000000002,86.77777777777777,542738.9333333333,36.98018515200942,-0.5999999999999943,2583.566666666673,3.3
2022-05-01,3.6,3.12,3.6,32974.533333333,32974.533333333,32516.316666667,147240.33333333,238348.66666667,25161.8,117.5,113.0,133.7,110.3,155.7,168.4,117.5,133.7,155.7,113.0,110.3,168.4,110.0,117.6,113.9,116.6,140.3,122.7,120.7,113.6,139.9,111.5,146.2,137.2,108.0,115.1,120.4,98.9,139.7,109.6,130.4,107.1,128.8,107.2,121.7,151.0,113.0,117.5,110.3,133.7,168.4,155.7,112.33333333333,113.36666666667,120.63333333333,123.36666666667,143.83333333333,130.23333333333,118.56666666667,118.11666666667,132.03333333333,122.13333333333,142.05,128.88333333333,122.93333333333,122.08333333333,117.73333333333,116.35,135.95833333333,138.48333333333,1296.7766666667,1193.8066666667,1150.4333333333,1296.7766666667,846558.33333333,6416.9333333333,146920.1256790256,139984.9665510098,151553.4279083695,82330.3504696486,3.8251156947876286,3.795540560425772,3.452913819534161,223.35501536970293,88174.56385037603,85823.13908681307,352.1723835021011,-1201077.4434774278,56708.40194487906,882.6219842009701,214.8401692980087,3425.294660409408,11420.73949187506,38503.63729225039,-91.7319066800512,7243974.497830521,24274.229360459794,8788167.62391858,2747357.234015937,59759.45000804232,7911167.402710993,36.69854541062044,146683.28840916938,139888.77958628046,151756.75218743298,82801.98350362941,3.880196435391636,3.735057001107097,3.402134620329842,222.84743118396457,87694.6767924129,85710.85057618209,352.53046078835246,-643319.3654159418,55507.65104587832,876.8563832665382,205.580360541638,3479.741970075827,10827.580526244752,38520.417311051904,-52.532609488695634,6543108.247182209,29415.99405718418,8781968.390176004,2766500.789655086,56908.26962875835,7935348.52774646,36.68696611560122,551780.4666666667,63719.76666666667,18227.366666666665,103.2,105.0,3.6,103.53333333333332,1296.7766666666666,89.83333333333333,544082.5583333335,33.00118560677292,-0.3999999999999915,2477.4333333333343,3.37
