도메인,날짜,지수종류,돈,이동평균_3개월,이동평균_6개월,이동평균_12개월
컴퓨터사무용기계,2009-11-01,계절조정지수 (2020=100),63.0,62.23333333333333,62.03333333333333,58.76666666666667
컴퓨터사무용기계,2009-12-01,원지수 (2020=100),73.7,64.76666666666667,61.916666666666664,59.541666666666664
컴퓨터사무용기계,2009-12-01,계절조정지수 (2020=100),66.2,63.46666666666667,62.71666666666666,59.51666666666666
컴퓨터사무용기계,2010-01-01,원지수 (2020=100),60.6,64.6,62.28333333333333,60.53333333333333
컴퓨터사무용기계,2010-01-01,계절조정지수 (2020=100),56.9,62.03333333333333,62.333333333333336,60.525
컴퓨터사무용기계,2010-02-01,원지수 (2020=100),67.5,67.26666666666667,63.78333333333333,61.65833333333333
컴퓨터사무용기계,2010-02-01,계절조정지수 (2020=100),69.7,64.26666666666667,63.25,61.59166666666667
컴퓨터사무용기계,2010-03-01,원지수 (2020=100),84.1,70.73333333333333,67.75,63.583333333333336
컴퓨터사무용기계,2010-03-01,계절조정지수 (2020=100),74.5,67.03333333333333,65.25,63.30833333333334
컴퓨터사무용기계,2010-04-01,원지수 (2020=100),65.1,72.23333333333333,68.41666666666667,64.38333333333334
컴퓨터사무용기계,2010-04-01,계절조정지수 (2020=100),66.7,70.3,66.16666666666667,63.93333333333334
컴퓨터사무용기계,2010-05-01,원지수 (2020=100),70.0,73.06666666666666,70.16666666666667,65.55
컴퓨터사무용기계,2010-05-01,계절조정지수 (2020=100),72.0,71.06666666666666,67.66666666666667,64.85000000000001
컴퓨터사무용기계,2010-06-01,원지수 (2020=100),78.7,71.26666666666667,71.0,66.45833333333333
컴퓨터사무용기계,2010-06-01,계절조정지수 (2020=100),74.1,70.93333333333334,68.98333333333333,65.85
컴퓨터사무용기계,2010-07-01,원지수 (2020=100),78.4,75.7,73.96666666666667,68.125
컴퓨터사무용기계,2010-07-01,계절조정지수 (2020=100),78.5,74.86666666666667,72.58333333333333,67.45833333333333
컴퓨터사무용기계,2010-08-01,원지수 (2020=100),71.1,76.06666666666666,74.56666666666666,69.175
컴퓨터사무용기계,2010-08-01,계절조정지수 (2020=100),79.7,77.43333333333334,74.25,68.75
컴퓨터사무용기계,2010-09-01,원지수 (2020=100),83.9,77.80000000000001,74.53333333333333,71.14166666666667
컴퓨터사무용기계,2010-09-01,계절조정지수 (2020=100),87.5,81.89999999999999,76.41666666666667,70.83333333333333
컴퓨터사무용기계,2010-10-01,원지수 (2020=100),84.9,79.96666666666665,77.83333333333333,73.125
컴퓨터사무용기계,2010-10-01,계절조정지수 (2020=100),87.8,85.0,79.93333333333334,73.05
컴퓨터사무용기계,2010-11-01,원지수 (2020=100),100.0,89.60000000000001,82.83333333333333,76.5
컴퓨터사무용기계,2010-11-01,계절조정지수 (2020=100),107.0,94.10000000000001,85.76666666666667,76.71666666666665
컴퓨터사무용기계,2010-12-01,원지수 (2020=100),88.3,91.06666666666666,84.43333333333334,77.71666666666667
컴퓨터사무용기계,2010-12-01,계절조정지수 (2020=100),76.9,90.56666666666666,86.23333333333333,77.60833333333333
컴퓨터사무용기계,2011-01-01,원지수 (2020=100),99.8,96.03333333333335,88.0,80.98333333333333
컴퓨터사무용기계,2011-01-01,계절조정지수 (2020=100),85.7,89.86666666666667,87.43333333333334,80.00833333333334
컴퓨터사무용기계,2011-02-01,원지수 (2020=100),78.1,88.73333333333333,89.16666666666667,81.86666666666666
컴퓨터사무용기계,2011-02-01,계절조정지수 (2020=100),82.8,81.8,87.95,81.10000000000001
컴퓨터사무용기계,2011-03-01,원지수 (2020=100),99.4,92.43333333333334,91.75,83.14166666666667
컴퓨터사무용기계,2011-03-01,계절조정지수 (2020=100),87.8,85.43333333333334,88.0,82.20833333333333
컴퓨터사무용기계,2011-04-01,원지수 (2020=100),89.5,89.0,92.51666666666667,85.175
컴퓨터사무용기계,2011-04-01,계절조정지수 (2020=100),92.2,87.60000000000001,88.73333333333333,84.33333333333333
컴퓨터사무용기계,2011-05-01,원지수 (2020=100),90.2,93.03333333333335,90.88333333333333,86.85833333333333
컴퓨터사무용기계,2011-05-01,계절조정지수 (2020=100),93.9,91.3,86.55,86.15833333333332
컴퓨터사무용기계,2011-06-01,원지수 (2020=100),99.6,93.09999999999998,92.76666666666667,88.60000000000001
컴퓨터사무용기계,2011-06-01,계절조정지수 (2020=100),95.2,93.76666666666667,89.60000000000001,87.91666666666667
컴퓨터사무용기계,2011-07-01,원지수 (2020=100),95.4,95.06666666666666,92.03333333333335,90.01666666666667
컴퓨터사무용기계,2011-07-01,계절조정지수 (2020=100),97.1,95.40000000000002,91.5,89.46666666666668
컴퓨터사무용기계,2011-08-01,원지수 (2020=100),93.2,96.06666666666666,94.55000000000001,91.85833333333333
컴퓨터사무용기계,2011-08-01,계절조정지수 (2020=100),106.5,99.59999999999998,95.45,91.7
컴퓨터사무용기계,2011-09-01,원지수 (2020=100),76.6,88.39999999999999,90.75,91.25
컴퓨터사무용기계,2011-09-01,계절조정지수 (2020=100),84.1,95.89999999999999,94.83333333333333,91.41666666666667
컴퓨터사무용기계,2011-10-01,원지수 (2020=100),81.9,83.89999999999999,89.48333333333333,91.0
컴퓨터사무용기계,2011-10-01,계절조정지수 (2020=100),85.2,91.93333333333334,93.66666666666667,91.2
컴퓨터사무용기계,2011-11-01,원지수 (2020=100),80.1,79.53333333333335,87.8,89.34166666666665
컴퓨터사무용기계,2011-11-01,계절조정지수 (2020=100),86.6,85.3,92.44999999999999,89.5
컴퓨터사무용기계,2011-12-01,원지수 (2020=100),81.6,81.19999999999999,84.8,88.78333333333335
컴퓨터사무용기계,2011-12-01,계절조정지수 (2020=100),72.4,81.39999999999999,88.64999999999999,89.125
컴퓨터사무용기계,2012-01-01,원지수 (2020=100),90.5,84.06666666666666,83.98333333333333,88.00833333333333
컴퓨터사무용기계,2012-01-01,계절조정지수 (2020=100),80.0,79.66666666666667,85.8,88.64999999999999
컴퓨터사무용기계,2012-02-01,원지수 (2020=100),88.8,86.96666666666665,83.25,88.89999999999999
컴퓨터사무용기계,2012-02-01,계절조정지수 (2020=100),88.8,80.39999999999999,82.85,89.14999999999999
컴퓨터사무용기계,2012-03-01,원지수 (2020=100),85.9,88.40000000000002,84.8,87.77499999999999
컴퓨터사무용기계,2012-03-01,계절조정지수 (2020=100),75.7,81.5,81.45,88.14166666666667
컴퓨터사무용기계,2012-04-01,원지수 (2020=100),84.0,86.23333333333335,85.14999999999999,87.31666666666666
컴퓨터사무용기계,2012-04-01,계절조정지수 (2020=100),85.2,83.23333333333333,81.45,87.55833333333334
컴퓨터사무용기계,2012-05-01,원지수 (2020=100),83.3,84.39999999999999,85.68333333333334,86.74166666666667
컴퓨터사무용기계,2012-05-01,계절조정지수 (2020=100),86.4,82.43333333333334,81.41666666666667,86.93333333333334
컴퓨터사무용기계,2012-06-01,원지수 (2020=100),87.6,84.96666666666665,86.68333333333334,85.74166666666667
컴퓨터사무용기계,2012-06-01,계절조정지수 (2020=100),85.8,85.80000000000001,83.65,86.14999999999999
컴퓨터사무용기계,2012-07-01,원지수 (2020=100),81.0,83.96666666666665,85.10000000000001,84.54166666666667
컴퓨터사무용기계,2012-07-01,계절조정지수 (2020=100),83.1,85.10000000000001,84.16666666666667,84.98333333333333
컴퓨터사무용기계,2012-08-01,원지수 (2020=100),62.7,77.1,80.75,82.0
컴퓨터사무용기계,2012-08-01,계절조정지수 (2020=100),72.2,80.36666666666666,81.39999999999999,82.125
컴퓨터사무용기계,2012-09-01,원지수 (2020=100),62.5,68.73333333333333,76.85000000000001,80.825
컴퓨터사무용기계,2012-09-01,계절조정지수 (2020=100),71.4,75.56666666666668,80.68333333333334,81.06666666666666
컴퓨터사무용기계,2012-10-01,원지수 (2020=100),77.3,67.5,75.73333333333333,80.44166666666666
컴퓨터사무용기계,2012-10-01,계절조정지수 (2020=100),80.1,74.56666666666668,79.83333333333333,80.64166666666667
컴퓨터사무용기계,2012-11-01,원지수 (2020=100),76.4,72.06666666666668,74.58333333333333,80.13333333333333
컴퓨터사무용기계,2012-11-01,계절조정지수 (2020=100),83.4,78.3,79.33333333333333,80.375
컴퓨터사무용기계,2012-12-01,원지수 (2020=100),85.4,79.7,74.21666666666667,80.45
컴퓨터사무용기계,2012-12-01,계절조정지수 (2020=100),74.7,79.39999999999999,77.48333333333333,80.56666666666666
컴퓨터사무용기계,2013-01-01,원지수 (2020=100),96.1,85.96666666666665,76.73333333333333,80.91666666666667
컴퓨터사무용기계,2013-01-01,계절조정지수 (2020=100),84.1,80.73333333333333,77.65,80.90833333333333
컴퓨터사무용기계,2013-02-01,원지수 (2020=100),82.9,88.13333333333333,80.10000000000001,80.425
컴퓨터사무용기계,2013-02-01,계절조정지수 (2020=100),81.4,80.06666666666666,79.18333333333334,80.29166666666667
컴퓨터사무용기계,2013-03-01,원지수 (2020=100),85.6,88.2,83.95,80.39999999999999
컴퓨터사무용기계,2013-03-01,계절조정지수 (2020=100),76.6,80.7,80.05,80.36666666666666
컴퓨터사무용기계,2013-04-01,원지수 (2020=100),80.2,82.89999999999999,84.43333333333334,80.08333333333333
컴퓨터사무용기계,2013-04-01,계절조정지수 (2020=100),80.9,79.63333333333333,80.18333333333334,80.00833333333334
컴퓨터사무용기계,2013-05-01,원지수 (2020=100),73.5,79.76666666666667,83.95,79.26666666666667
컴퓨터사무용기계,2013-05-01,계절조정지수 (2020=100),77.1,78.2,79.13333333333334,79.23333333333333
컴퓨터사무용기계,2013-06-01,원지수 (2020=100),70.5,74.73333333333333,81.46666666666665,77.84166666666667
컴퓨터사무용기계,2013-06-01,계절조정지수 (2020=100),72.0,76.66666666666667,78.68333333333334,78.08333333333333
컴퓨터사무용기계,2013-07-01,원지수 (2020=100),71.8,71.93333333333334,77.41666666666667,77.075
컴퓨터사무용기계,2013-07-01,계절조정지수 (2020=100),73.6,74.23333333333333,76.93333333333332,77.29166666666667
컴퓨터사무용기계,2013-08-01,원지수 (2020=100),65.1,69.13333333333334,74.45,77.27499999999999
컴퓨터사무용기계,2013-08-01,계절조정지수 (2020=100),76.7,74.1,76.14999999999999,77.66666666666667
컴퓨터사무용기계,2013-09-01,원지수 (2020=100),68.3,68.39999999999999,71.56666666666666,77.75833333333333
컴퓨터사무용기계,2013-09-01,계절조정지수 (2020=100),75.6,75.3,75.98333333333333,78.01666666666667
컴퓨터사무용기계,2013-10-01,원지수 (2020=100),69.3,67.56666666666666,69.74999999999999,77.09166666666667
컴퓨터사무용기계,2013-10-01,계절조정지수 (2020=100),72.6,74.96666666666667,74.60000000000001,77.39166666666667
컴퓨터사무용기계,2013-11-01,원지수 (2020=100),62.4,66.66666666666667,67.9,75.925
컴퓨터사무용기계,2013-11-01,계절조정지수 (2020=100),69.9,72.7,73.39999999999999,76.26666666666667
컴퓨터사무용기계,2013-12-01,원지수 (2020=100),96.2,75.96666666666665,72.18333333333332,76.825
컴퓨터사무용기계,2013-12-01,계절조정지수 (2020=100),78.3,73.60000000000001,74.45,76.56666666666666
컴퓨터사무용기계,2014-01-01,원지수 (2020=100),93.1,83.89999999999999,75.73333333333333,76.575
컴퓨터사무용기계,2014-01-01,계절조정지수 (2020=100),77.0,75.06666666666666,75.01666666666667,75.975
컴퓨터사무용기계,2014-02-01,원지수 (2020=100),72.2,87.16666666666667,76.91666666666667,75.68333333333332
컴퓨터사무용기계,2014-02-01,계절조정지수 (2020=100),72.9,76.06666666666666,74.38333333333333,75.26666666666667
컴퓨터사무용기계,2014-03-01,원지수 (2020=100),96.6,87.3,81.63333333333334,76.60000000000001
컴퓨터사무용기계,2014-03-01,계절조정지수 (2020=100),84.6,78.16666666666667,75.88333333333334,75.93333333333332
컴퓨터사무용기계,2014-04-01,원지수 (2020=100),74.1,80.96666666666665,82.43333333333334,76.09166666666667
컴퓨터사무용기계,2014-04-01,계절조정지수 (2020=100),73.0,76.83333333333333,75.95,75.27499999999999
컴퓨터사무용기계,2014-05-01,원지수 (2020=100),67.0,79.23333333333333,83.2,75.55
컴퓨터사무용기계,2014-05-01,계절조정지수 (2020=100),73.1,76.89999999999999,76.48333333333333,74.94166666666666
컴퓨터사무용기계,2014-06-01,원지수 (2020=100),70.1,70.39999999999999,78.85,75.51666666666667
컴퓨터사무용기계,2014-06-01,계절조정지수 (2020=100),71.4,72.5,75.33333333333333,74.89166666666667
컴퓨터사무용기계,2014-07-01,원지수 (2020=100),68.5,68.53333333333335,74.75,75.24166666666666
컴퓨터사무용기계,2014-07-01,계절조정지수 (2020=100),72.0,72.16666666666667,74.5,74.75833333333333
컴퓨터사무용기계,2014-08-01,원지수 (2020=100),62.6,67.06666666666668,73.14999999999999,75.03333333333333
컴퓨터사무용기계,2014-08-01,계절조정지수 (2020=100),72.8,72.06666666666668,74.48333333333333,74.43333333333334
컴퓨터사무용기계,2014-09-01,원지수 (2020=100),68.4,66.50000000000001,68.45,75.04166666666667
컴퓨터사무용기계,2014-09-01,계절조정지수 (2020=100),77.1,73.96666666666667,73.23333333333333,74.55833333333334
컴퓨터사무용기계,2014-10-01,원지수 (2020=100),76.6,69.2,68.86666666666666,75.64999999999999
컴퓨터사무용기계,2014-10-01,계절조정지수 (2020=100),78.2,76.03333333333332,74.1,75.02499999999999
컴퓨터사무용기계,2014-11-01,원지수 (2020=100),67.2,70.73333333333333,68.89999999999999,76.05
컴퓨터사무용기계,2014-11-01,계절조정지수 (2020=100),75.6,76.96666666666665,74.51666666666667,75.5
컴퓨터사무용기계,2014-12-01,원지수 (2020=100),96.4,80.06666666666666,73.28333333333335,76.06666666666666
컴퓨터사무용기계,2014-12-01,계절조정지수 (2020=100),76.4,76.73333333333333,75.35,75.34166666666667
컴퓨터사무용기계,2015-01-01,원지수 (2020=100),81.5,81.7,75.45,75.10000000000001
컴퓨터사무용기계,2015-01-01,계절조정지수 (2020=100),71.6,74.53333333333335,75.28333333333333,74.89166666666667
컴퓨터사무용기계,2015-02-01,원지수 (2020=100),76.8,84.9,77.81666666666666,75.48333333333333
컴퓨터사무용기계,2015-02-01,계절조정지수 (2020=100),73.0,73.66666666666667,75.31666666666666,74.89999999999999
컴퓨터사무용기계,2015-03-01,원지수 (2020=100),82.8,80.36666666666667,80.21666666666667,74.33333333333333
컴퓨터사무용기계,2015-03-01,계절조정지수 (2020=100),72.1,72.23333333333333,74.48333333333333,73.85833333333333
컴퓨터사무용기계,2015-04-01,원지수 (2020=100),71.7,77.10000000000001,79.39999999999999,74.13333333333333
컴퓨터사무용기계,2015-04-01,계절조정지수 (2020=100),70.9,72.0,73.26666666666667,73.68333333333334
컴퓨터사무용기계,2015-05-01,원지수 (2020=100),64.6,73.03333333333333,78.96666666666667,73.93333333333332
컴퓨터사무용기계,2015-05-01,계절조정지수 (2020=100),72.2,71.73333333333333,72.7,73.60833333333333
컴퓨터사무용기계,2015-06-01,원지수 (2020=100),66.5,67.60000000000001,73.98333333333333,73.63333333333334
컴퓨터사무용기계,2015-06-01,계절조정지수 (2020=100),68.5,70.53333333333335,71.38333333333334,73.36666666666667
컴퓨터사무용기계,2015-07-01,원지수 (2020=100),65.0,65.36666666666666,71.23333333333333,73.34166666666667
컴퓨터사무용기계,2015-07-01,계절조정지수 (2020=100),69.8,70.16666666666667,71.08333333333333,73.18333333333334
컴퓨터사무용기계,2015-08-01,원지수 (2020=100),64.4,65.3,69.16666666666667,73.49166666666667
컴퓨터사무용기계,2015-08-01,계절조정지수 (2020=100),72.1,70.13333333333333,70.93333333333332,73.125
컴퓨터사무용기계,2015-09-01,원지수 (2020=100),61.2,63.53333333333334,65.56666666666668,72.89166666666667
컴퓨터사무용기계,2015-09-01,계절조정지수 (2020=100),68.7,70.2,70.36666666666667,72.425
컴퓨터사무용기계,2015-10-01,원지수 (2020=100),63.5,63.03333333333334,64.2,71.8
컴퓨터사무용기계,2015-10-01,계절조정지수 (2020=100),68.2,69.66666666666667,69.91666666666667,71.59166666666667
컴퓨터사무용기계,2015-11-01,원지수 (2020=100),61.7,62.13333333333333,63.71666666666667,71.34166666666667
컴퓨터사무용기계,2015-11-01,계절조정지수 (2020=100),67.8,68.23333333333333,69.18333333333334,70.94166666666666
컴퓨터사무용기계,2015-12-01,원지수 (2020=100),91.8,72.33333333333333,67.93333333333334,70.95833333333333
컴퓨터사무용기계,2015-12-01,계절조정지수 (2020=100),71.8,69.26666666666667,69.73333333333333,70.55833333333334
컴퓨터사무용기계,2016-01-01,원지수 (2020=100),76.3,76.60000000000001,69.81666666666666,70.52499999999999
컴퓨터사무용기계,2016-01-01,계절조정지수 (2020=100),65.8,68.46666666666667,69.06666666666666,70.075
