date,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M
1995-01-01,182209.4,3587.3,2645.5,77.04356887473621,88.60032975495356,11.116655402250522,95.7,770.94,81.86491470103145,186751.875,10.272816509009553,11.53392488398903,370.0,11.116655402250522
1995-02-01,182209.4,3587.3,2645.5,83.52626520041488,87.15077980719701,11.393073097216506,95.7,773.7891666666667,81.86491470103145,186751.875,10.272816509009553,11.53392488398903,370.0,11.116655402250522
1995-03-01,182209.4,3587.3,2645.5,80.72355267547324,84.0553214164529,11.207245587611778,95.7,776.6383333333333,81.86491470103145,186751.875,10.272816509009553,11.53392488398903,370.0,11.116655402250522
1995-04-01,183367.46666666667,3698.933333333333,2671.233333333333,88.57749375872524,75.35197882849768,10.973405949246407,95.7,779.4875000000001,81.86491470103145,186751.875,10.272816509009553,11.53392488398903,370.0,11.116655402250522
1995-05-01,184525.53333333333,3810.5666666666666,2696.9666666666667,84.93157712177484,80.25636659860622,11.532689794716443,95.7,782.3366666666667,81.86491470103145,186751.875,10.272816509009553,1.405311921359953,370.0,11.393073097216506
1995-06-01,185683.6,3922.2,2722.7,84.50313747948525,75.77471180048136,11.39574630406661,95.7,785.1858333333333,81.86491470103145,186751.875,10.272816509009553,3.7795848040120035,370.0,11.207245587611778
1995-07-01,186985.4333333333,3957.3,2798.2,79.22048393865582,77.04120668465077,11.422187516454834,95.7,788.0350000000001,79.93839418931432,186751.875,10.272816509009553,-9.357009820069422,370.0,10.973405949246407
1995-08-01,188287.26666666663,3992.4,2873.7,76.53613527878382,73.46415386347991,11.496891227004122,95.7,790.8841666666667,77.65728986536148,186751.875,10.272816509009553,-8.39544184299102,405.0999999999999,11.532689794716443
1995-09-01,189589.1,4027.5,2949.2,77.88734874551596,73.02403899783027,11.64262875917878,95.7,793.7333333333333,75.81874279559104,186751.875,10.272816509009553,-6.615788733969282,440.1999999999998,11.39574630406661
1995-10-01,190787.2,4061.5,2947.2666666666664,74.8492737583796,78.97969244234596,11.714319905040062,95.7,796.5825,76.42336173123242,186751.875,10.272816509009553,-4.371210180276222,362.56666666666706,11.422187516454834
1995-11-01,191985.3,4095.5,2945.333333333333,81.71745412053998,73.02838190195675,11.582099209775304,95.7,799.4316666666666,75.21869761512417,186751.875,10.272816509009553,5.181318841756166,284.9333333333334,11.496891227004122
1995-12-01,193183.4,4129.5,2943.4,86.12748951169304,72.96470138274671,11.14,95.7,802.2808333333334,74.75036254550173,186751.875,10.272816509009553,8.240140766177078,207.30000000000018,11.64262875917878
1996-01-01,194476.7333333333,4182.566666666667,3017.133333333333,80.37482423932917,69.89324973662806,11.14,95.7,805.13,73.55903638749794,187774.15277777778,10.272816509009603,5.525550480949576,225.26666666666642,11.714319905040062
1996-02-01,195770.06666666665,4235.633333333333,3090.866666666667,79.28234670036252,76.35472492370354,11.21,95.7,817.5008333333333,74.04079823086855,188904.20833333334,11.841231030379332,-2.4351074201774594,243.23333333333312,11.582099209775304
1996-03-01,197063.4,4288.7,3164.6,77.98065249137517,81.67019739710865,11.11,95.7,829.8716666666667,75.48182463074828,190142.04166666666,14.73136944010343,-8.146837020317875,261.1999999999998,11.14
1996-04-01,198328.46666666667,4325.733333333334,3216.333333333333,80.6057359366332,82.41680287769508,10.91,95.7,842.2425000000001,76.05467636997314,191388.79166666666,18.41835332842804,0.23091169730402328,264.2333333333336,11.14
1996-05-01,199593.53333333333,4362.766666666666,3268.0666666666666,76.43046055101273,87.93426061447848,11.1,95.7,854.6133333333333,78.53898948872676,192644.45833333334,22.49601582242971,-2.851886149349795,267.2666666666664,11.21
1996-06-01,200858.6,4399.8,3319.8,71.29315147814026,83.78999759023463,11.15,95.7,866.9841666666666,80.34320552330807,193909.04166666666,26.69430087806573,-6.6875010132349075,270.3000000000002,11.11
